
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
6491.98,um^3,Cell,1,ATM,0,
4660.11,um^3,Cell,1,ATM,1,
1753.89,um^3,Cell,1,TVC,2,
2195.17,um^3,Cell,1,TVC,3,
771.653,um^3,Cell,1,TVC,4,
1557.66,um^3,Cell,1,TVC,5,
