
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
4.52139,um,Nucleus,1,ATM,0,100000000,
4.54033,um,Nucleus,1,ATM,1,100000001,
2.37653,um,Nucleus,1,TVC,2,100000002,
2.57562,um,Nucleus,1,TVC,3,100000003,
2.55107,um,Nucleus,1,TVC,4,100000004,
3.87004,um,Nucleus,1,TVC,5,100000005,
