
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.317415,,Cell,1,TVC,0,
0.200421,,Cell,1,ATM,1,
0.2813,,Cell,1,TVC,2,
0.26438,,Cell,1,ATM,3,
0.605968,,Cell,1,TVC,4,
0.564021,,Cell,1,TVC,5,
