
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.33777,um,Nucleus,1,TVC,2,100000002,
4.20694,um,Nucleus,1,TVC,3,100000003,
3.7977,um,Nucleus,1,TVC,5,100000005,
4.16475,um,Nucleus,1,TVC,6,100000006,
5.74396,um,Nucleus,1,ATM,9,100000009,
5.13003,um,Nucleus,1,ATM,10,100000010,
