
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
71.4258,62.5664,40.6495,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
38.1367,36.9688,28.7934,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
