
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
51017,60103.6,-11.8986,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
51051.7,60153.3,-38.5227,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
