
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
25.3833,um,Surface,1,ATMgroup,0,
25.7371,um,Surface,1,TVCgroup,2,
