
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.71745,um,Surface,1,TVCgroup,0,
7.20818,um,Surface,1,ATMgroup,2,
