
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.4478,30.9668,75.3555,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
23.4063,30.5122,41.1227,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
