
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
18.5214,um,Surface,1,TVCgroup,0,
41.4859,um,Surface,1,ATMgroup,2,
