
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.285369,0.409907,-0.866337,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
0.525031,-0.541688,-0.656443,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
