
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38817.2,19439.2,159.936,um,Surface,Position,1,ATMgroup,4,
38887.3,19400.8,141.914,um,Surface,Position,1,TVCgroup,0,
