
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.49057,um,Nucleus,1,TVC,0,100000000,
2.9195,um,Nucleus,1,TVC,1,100000001,
2.64043,um,Nucleus,1,TVC,2,100000002,
3.16601,um,Nucleus,1,ATM,3,100000003,
3.10432,um,Nucleus,1,ATM,4,100000004,
2.83304,um,Nucleus,1,ATM,5,100000005,
