
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.602023,,Cell,1,TVC,2,
0.564113,,Cell,1,TVC,4,
0.564228,,Cell,1,TVC,5,
0.540944,,Cell,1,TVC,7,
0.517111,,Cell,1,ATM,10,
0.494784,,Cell,1,ATM,11,
