
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.610539,,Nucleus,1,TVC,2,100000002,
0.637099,,Nucleus,1,TVC,4,100000004,
0.617107,,Nucleus,1,TVC,5,100000005,
0.607037,,Nucleus,1,TVC,7,100000007,
0.625903,,Nucleus,1,ATM,10,100000010,
0.61901,,Nucleus,1,ATM,11,100000011,
