
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
2078.68,um^2,Cell,1,TVC,0,
1334.92,um^2,Cell,1,TVC,1,
993.212,um^2,Cell,1,TVC,4,
2792.49,um^2,Cell,1,TVC,5,
5255.88,um^2,Cell,1,ATM,9,
5834.24,um^2,Cell,1,ATM,10,
