
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38233.4,58021.5,33.374,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
38278.9,57958.5,58.4105,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
