
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38231.3,58023.2,32.7038,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38278.9,57957.7,58.5098,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
