
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.82625,um,Cell,1,TVC,0,
8.58905,um,Cell,1,ATM,1,
6.2952,um,Cell,1,ATM,2,
8.58187,um,Cell,1,ATM,3,
