
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.23608,um,Cell,1,TVC,2,
7.17544,um,Cell,1,TVC,3,
8.19263,um,Cell,1,TVC,4,
6.90925,um,Cell,1,TVC,5,
9.7706,um,Cell,1,ATM,6,
10.524,um,Cell,1,ATM,7,
