
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.97224,um,Cell,1,TVC,1,
4.59011,um,Cell,1,TVC,2,
5.07267,um,Cell,1,TVC,3,
7.32885,um,Cell,1,TVC,5,
7.37707,um,Cell,1,ATM,6,
7.82636,um,Cell,1,ATM,7,
