
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.57086,um,Cell,1,TVC,0,
8.00357,um,Cell,1,TVC,1,
8.50279,um,Cell,1,TVC,2,
9.20909,um,Cell,1,ATM,3,
10.4169,um,Cell,1,ATM,4,
10.4875,um,Cell,1,TVC,5,
