
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.43632,um,Nucleus,1,TVC,0,100000000,
4.77558,um,Nucleus,1,TVC,1,100000001,
4.29107,um,Nucleus,1,TVC,2,100000002,
6.77301,um,Nucleus,1,TVC,3,100000003,
3.93168,um,Nucleus,1,TVC,4,100000004,
5.08125,um,Nucleus,1,TVC,5,100000005,
4.99062,um,Nucleus,1,TVC,6,100000006,
