
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45150.7,59380,11.5183,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
45129.3,59307.5,-14.8858,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
