
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.31347,-0.260776,-0.913089,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.885868,0.462746,0.0332383,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
