
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
36850.6,59385.1,59.0985,um,Surface,Position,1,ATMgroup,4,
36814.1,59457,40.8815,um,Surface,Position,1,TVCgroup,0,
