
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.277031,0.387128,-0.879423,um,Surface,Ellipsoid Axis B,1,ATMgroup,1,
0.753998,0.651586,0.0832013,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
