
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.457784,,Cell,1,ATM,0,
0.205868,,Cell,1,ATM,1,
0.484337,,Cell,1,ATM,2,
0.317928,,Cell,1,TVC,3,
0.238809,,Cell,1,TVC,4,
