
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.38405,um,Nucleus,1,TVC,2,100000000,
6.61125,um,Nucleus,1,ATM,0,100000001,
3.9646,um,Nucleus,1,TVC,3,100000002,
4.53584,um,Nucleus,1,TVC,4,100000003,
4.17956,um,Nucleus,1,TVC,5,100000004,
4.00928,um,Nucleus,1,TVC,9,100000008,
2.95568,um,Nucleus,1,TVC,11,100000010,
