
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.499517,,Nucleus,1,TVC,2,100000000,
0.621286,,Nucleus,1,ATM,0,100000001,
0.336813,,Nucleus,1,TVC,3,100000002,
0.572424,,Nucleus,1,TVC,4,100000003,
0.412524,,Nucleus,1,TVC,5,100000004,
0.43014,,Nucleus,1,TVC,9,100000008,
0.388066,,Nucleus,1,TVC,11,100000010,
