
Nucleus Ellipsoid Axis A
 ==================== 
Nucleus Ellipsoid Axis A X,Nucleus Ellipsoid Axis A Y,Nucleus Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.288814,-0.946131,0.146366,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,6,100000006,
-0.453542,0.884416,0.110036,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,7,100000007,
0.687176,-0.524915,-0.502248,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,8,100000008,
0.517619,0.84847,0.11031,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,2,100000002,
0.448215,0.879468,0.160124,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,5,100000005,
