
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35957.3,50770.1,42.7504,um,Surface,Position,1,ATMgroup,4,
35999.4,50811.4,74.6088,um,Surface,Position,1,TVCgroup,0,
