
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35959.1,50771.9,41.4543,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
36001,50811.7,73.9786,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
