
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35957,50769.6,43.0203,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
35999.4,50811.4,74.7498,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
