
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
25.2578,23.6719,76.6719,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
15.1719,27.4746,45.1328,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
