
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.901238,-0.432088,-0.0327142,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.590163,0.793086,0.15074,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
