
Cell Position
 ==================== 
Cell Position X,Cell Position Y,Cell Position Z,Unit,Category,Collection,Time,Default Labels,ID,
41933,90557,56.4151,um,Cell,Cell Position,1,TVC,0,
41944.1,90556.6,59.5879,um,Cell,Cell Position,1,TVC,1,
41926.8,90566.9,65.6906,um,Cell,Cell Position,1,TVC,2,
41939,90562.2,68.4693,um,Cell,Cell Position,1,TVC,3,
41934.7,90569.8,73.3685,um,Cell,Cell Position,1,TVC,4,
41928.3,90577,72.3057,um,Cell,Cell Position,1,TVC,5,
41943,90574.6,72.6911,um,Cell,Cell Position,1,TVC,6,
