
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
2.37163,um,Nucleus,1,TVC,2,100000002,
2.55215,um,Nucleus,1,TVC,3,100000003,
2.27483,um,Nucleus,1,TVC,6,100000006,
4.24876,um,Nucleus,1,TVC,7,100000007,
5.03815,um,Nucleus,1,ATM,8,100000008,
5.55452,um,Nucleus,1,ATM,9,100000009,
