
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.28023,um,Cell,1,TVC,2,
6.4198,um,Cell,1,TVC,3,
10.1673,um,Cell,1,TVC,6,
8.78571,um,Cell,1,TVC,7,
10.2556,um,Cell,1,ATM,8,
11.4246,um,Cell,1,ATM,9,
