
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47214.6,50030.5,31.7932,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
47240.1,50046.4,32.3757,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,9,
47300.2,50006.6,0.593484,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
47294.6,50018.2,3.7276,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
47301.6,49999.8,7.34928,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
47293.5,50006.2,7.61663,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
