
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
18.151,um,Surface,1,TVCgroup,0,
68.5844,um,Surface,1,ATMgroup,4,
