
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.62194,11.8369,12.9376,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000004,
9.76639,11.8471,13.7834,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,6,100000005,
5.44576,8.91366,11.5564,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000000,
4.98883,6.95386,7.97762,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000001,
7.90056,8.82627,9.12048,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000002,
5.17007,7.14078,7.66734,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000003,
