
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
64.8931,um,Surface,1,ATMgroup,0,
22.187,um,Surface,1,TVCgroup,2,
