
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.297449,,Cell,1,TVC,0,
0.367162,,Cell,1,TVC,1,
0.356107,,Cell,1,TVC,2,
0.339077,,Cell,1,TVC,3,
0.279071,,Cell,1,ATM,5,
0.216694,,Cell,1,ATM,6,
