
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.03603,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
3.94418,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
2.33541,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,6,100000006,
2.37767,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,7,100000007,
1.9008,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.31179,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.43321,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.15394,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
