
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
34.9547,um,Cell,1,ATM,6,
31.8086,um,Cell,1,ATM,7,
12.9253,um,Cell,1,TVC,8,
12.6381,um,Cell,1,TVC,9,
13.2076,um,Cell,1,TVC,10,
11.5365,um,Cell,1,TVC,11,
