
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
18.7969,24.0801,112.799,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.832,25.7305,43.0195,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
