
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44211.7,66515.1,35.8768,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
44258.9,66446.2,26.9111,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
