
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
14.8325,um,Surface,1,TVCgroup,0,
24.3032,um,Surface,1,ATMgroup,3,
