
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.545931,-0.816057,0.189766,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
-0.375103,-0.921143,0.103893,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.922749,-0.384715,0.0229978,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.982169,-0.168761,-0.0828481,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
-0.434519,-0.798802,0.416064,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
0.971894,-0.229389,-0.052943,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
