
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
5955.59,um^2,Cell,1,ATM,2,
2836.76,um^2,Cell,1,ATM,3,
3893.63,um^2,Cell,1,ATM,4,
1982.03,um^2,Cell,1,TVC,9,
1328.85,um^2,Cell,1,TVC,10,
1848.07,um^2,Cell,1,TVC,11,
1443.74,um^2,Cell,1,TVC,12,
