
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.443466,,Cell,1,ATM,2,
0.50635,,Cell,1,ATM,3,
0.474732,,Cell,1,ATM,4,
0.502421,,Cell,1,TVC,9,
0.490725,,Cell,1,TVC,10,
0.474448,,Cell,1,TVC,11,
0.46488,,Cell,1,TVC,12,
