
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4418.77,um^2,Cell,1,ATM,3,
942.841,um^2,Cell,1,TVC,4,
2112.58,um^2,Cell,1,TVC,5,
3583.53,um^2,Cell,1,TVC,6,
1234.2,um^2,Cell,1,TVC,7,
