
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.579119,-0.236871,-0.780073,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.296261,-0.819286,0.490918,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
