
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
123.861,73.066,-9.92905,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
40.5022,62.9992,-44.7247,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
