
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.63218,um,Nucleus,1,ATM,2,100000000,
2.75321,um,Nucleus,1,TVC,6,100000003,
2.11263,um,Nucleus,1,TVC,7,100000004,
2.81359,um,Nucleus,1,TVC,8,100000005,
2.31006,um,Nucleus,1,TVC,9,100000006,
2.17539,um,Nucleus,1,TVC,10,100000007,
2.48611,um,Nucleus,1,TVC,12,100000009,
