
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.636836,,Nucleus,1,ATM,3,100000002,
0.628648,,Nucleus,1,ATM,4,100000003,
0.629873,,Nucleus,1,TVC,5,100000004,
0.598475,,Nucleus,1,TVC,6,100000005,
0.570724,,Nucleus,1,TVC,7,100000006,
0.644319,,Nucleus,1,TVC,11,100000010,
