
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
4.65781,um,Cell,Image 1,1,ATM,3,
12.2797,um,Cell,Image 1,1,ATM,4,
11.8562,um,Cell,Image 1,1,TVC,5,
11.8562,um,Cell,Image 1,1,TVC,6,
10.1625,um,Cell,Image 1,1,TVC,7,
15.2437,um,Cell,Image 1,1,TVC,11,
