
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.2746,22.1768,40.6926,um,Cell,Cell BoundingBoxOO Length,1,ATM,3,
18.4091,20.6645,53.8304,um,Cell,Cell BoundingBoxOO Length,1,ATM,4,
16.6397,16.7167,19.8872,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
12.4563,14.7959,24.2106,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
11.3693,14.8667,28.6842,um,Cell,Cell BoundingBoxOO Length,1,TVC,7,
11.8191,14.5493,18.7226,um,Cell,Cell BoundingBoxOO Length,1,TVC,11,
