
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
69.7775,um,Surface,1,ATMgroup,0,
13.3452,um,Surface,1,TVCgroup,2,
