
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.4525,um,Nucleus,1,TVC,0,100000000,
3.07163,um,Nucleus,1,TVC,2,100000002,
3.42335,um,Nucleus,1,TVC,3,100000003,
2.23701,um,Nucleus,1,TVC,4,100000004,
3.45565,um,Nucleus,1,TVC,6,100000006,
3.83426,um,Nucleus,1,ATM,7,100000007,
4.49416,um,Nucleus,1,ATM,8,100000008,
