
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38946,87410.2,54.8618,um,Surface,1,Center of Image Mass,Image 1,1,ATM,3,
38916.3,87433.9,70.3374,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
