
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.858793,-0.502491,0.0998894,um,Surface,Ellipsoid Axis C,1,ATMgroup,2,
-0.765974,-0.555389,0.323771,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
