
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.2442,um,Surface,1,TVCgroup,0,
40.8383,um,Surface,1,ATMgroup,2,
